#{"t_start": 1632671971.0842528, "env_id": null}
r,l,t 
1.285714,13,1240.41455
-9.785714,10,1240.438403
-0.880952,6,1240.455009
-9.785714,10,1240.483842
-0.761905,11,1240.51296
1.166667,8,1240.534943
-9.738095,12,1240.56443
1.119048,6,1240.579608
1.190476,9,1240.602768
-0.785714,10,1240.628963
-0.738095,12,1240.660159
1.333333,15,1240.698124
-0.785714,10,1240.725022
1.238095,11,1240.752829
1.261905,12,1240.781752
-9.738095,12,1240.809763
1.095238,5,1240.824059
-9.666667,15,1240.859383
1.119048,6,1240.875627
-9.690476,14,1240.909037
1.309524,14,1240.943853
1.214286,10,1240.970796
-9.761905,11,1240.997065
1.238095,11,1241.025249
1.238095,11,1241.167644
1.071429,4,1241.179664
-0.809524,9,1241.202912
1.238095,11,1241.231151
1.238095,11,1241.260297
1.285714,13,1241.293166
1.166667,8,1241.313102
1.238095,11,1241.34084
-0.761905,11,1241.368749
-9.619048,17,1241.408633
-0.666667,15,1241.446532
1.071429,4,1241.457865
-9.738095,12,1241.487785
-0.761905,11,1241.515544
-9.690476,14,1241.548285
-0.833333,8,1241.57053
1.285714,13,1241.605037
-9.809524,9,1241.626359
-9.714286,13,1241.657751
1.166667,8,1241.679682
1.333333,15,1241.719575
1.285714,13,1241.752665
1.119048,6,1241.770617
-0.904762,5,1241.786092
1.309524,14,1241.959697
1.285714,13,1241.995603
-0.833333,8,1242.018607
-9.619048,17,1242.059925
1.142857,7,1242.077877
-0.666667,15,1242.116772
-0.761905,11,1242.147689
-9.714286,13,1242.179037
1.214286,10,1242.205449
-0.880952,6,1242.222965
1.190476,9,1242.245903
1.357143,16,1242.284848
-9.833333,8,1242.304824
1.071429,4,1242.315795
-0.761905,11,1242.344718
1.238095,11,1242.375635
-9.761905,11,1242.402563
1.238095,11,1242.429569
-9.666667,15,1242.472593
1.380952,17,1242.521887
-0.833333,8,1242.547255
1.142857,7,1242.569324
-0.809524,9,1242.597421
1.190476,9,1242.625841
1.190476,9,1242.776258
-0.857143,7,1242.801788
-0.738095,12,1242.843254
-0.785714,10,1242.870859
-0.904762,5,1242.885699
-0.785714,10,1242.912105
-0.666667,15,1242.951944
-9.761905,11,1242.979877
-0.833333,8,1243.001121
-0.714286,13,1243.035001
1.166667,8,1243.056509
1.285714,13,1243.098923
1.119048,6,1243.118738
-0.833333,8,1243.142673
1.309524,14,1243.181328
-9.690476,14,1243.219415
1.095238,5,1243.234664
1.309524,14,1243.273336
-0.619048,17,1243.325915
1.238095,11,1243.360748
-0.833333,8,1243.384684
-0.761905,11,1243.419669
-0.857143,7,1243.444638
1.261905,12,1243.480399
-9.619048,17,1243.657908
-0.738095,12,1243.692832
1.190476,9,1243.720706
-9.785714,10,1243.752553
1.214286,10,1243.783099
1.214286,10,1243.814016
-0.809524,9,1243.843602
1.119048,6,1243.863256
1.309524,14,1243.905768
-0.785714,10,1243.938091
-0.714286,13,1243.981994
-0.809524,9,1244.009423
-0.785714,10,1244.03764
-9.785714,10,1244.063447
-0.833333,8,1244.086424
-0.833333,8,1244.109691
1.071429,4,1244.122814
1.166667,8,1244.145753
1.261905,12,1244.178665
-0.833333,8,1244.204643
-9.619048,17,1244.25421
1.166667,8,1244.2781
-0.738095,12,1244.309575
1.190476,9,1244.336503
-0.833333,8,1244.3594
-9.761905,11,1244.388157
-9.619048,17,1244.554848
1.309524,14,1244.5939
1.238095,11,1244.623779
1.238095,11,1244.654994
-0.833333,8,1244.677405
-0.880952,6,1244.697219
1.142857,7,1244.718874
-0.761905,11,1244.751755
-0.809524,9,1244.781591
-0.761905,11,1244.814262
1.190476,9,1244.84165
-0.785714,10,1244.872377
-9.761905,11,1244.903772
-9.857143,7,1244.923719
-0.857143,7,1244.94605
-9.880952,6,1244.966561
1.214286,10,1244.998811
1.190476,9,1245.029759
-9.761905,11,1245.061527
-9.833333,8,1245.081593
1.119048,6,1245.098548
1.214286,10,1245.129361
1.166667,8,1245.150995
-0.761905,11,1245.182686
1.190476,9,1245.209614
1.261905,12,1245.244522
-9.642857,16,1245.42359
-0.880952,6,1245.442888
1.142857,7,1245.461589
1.119048,6,1245.478543
1.261905,12,1245.509324
-0.880952,6,1245.527276
1.190476,9,1245.551082
1.285714,13,1245.583642
1.214286,10,1245.610523
1.238095,11,1245.638889
-0.833333,8,1245.661383
-9.714286,13,1245.695511
-9.761905,11,1245.723866
-9.738095,12,1245.753585
1.238095,11,1245.7855
-0.880952,6,1245.804123
1.333333,15,1245.843912
1.238095,11,1245.871837
1.309524,14,1245.908741
1.190476,9,1245.932862
1.357143,16,1245.975537
-0.785714,10,1246.003462
-0.785714,10,1246.030273
-0.928571,4,1246.044142
-9.785714,10,1246.069109
-9.761905,11,1246.218128
-0.761905,11,1246.249247
1.142857,7,1246.269343
-0.809524,9,1246.296041
1.261905,12,1246.328082
-9.738095,12,1246.358878
1.309524,14,1246.39677
1.261905,12,1246.428864
1.309524,14,1246.466033
1.238095,11,1246.495514
1.142857,7,1246.514096
-0.880952,6,1246.532051
1.285714,13,1246.566958
-9.738095,12,1246.597875
1.214286,10,1246.623791
-0.857143,7,1246.64422
1.380952,17,1246.689971
1.214286,10,1246.716901
1.261905,12,1246.748816
1.190476,9,1246.773749
-9.761905,11,1246.802672
1.190476,9,1246.826729
-0.833333,8,1246.849777
-0.761905,11,1246.879544
-0.785714,10,1246.906877
-0.833333,8,1247.049727
-0.809524,9,1247.07465
-0.761905,11,1247.104881
-0.904762,5,1247.123497
1.261905,12,1247.153987
-9.666667,15,1247.192401
-0.714286,13,1247.227212
1.261905,12,1247.25967
1.142857,7,1247.278619
-0.738095,12,1247.312529
-9.785714,10,1247.338459
-9.690476,14,1247.374653
1.285714,13,1247.40956
1.309524,14,1247.446585
1.357143,16,1247.48711
-0.857143,7,1247.507057
-9.738095,12,1247.537211
1.238095,11,1247.566666
-0.833333,8,1247.589581
1.190476,9,1247.614518
1.190476,9,1247.64008
-0.666667,15,1247.680665
-0.880952,6,1247.698617
-9.809524,9,1247.720829
1.166667,8,1247.904087
1.142857,7,1247.927766
1.214286,10,1247.962677
1.333333,15,1248.008558
1.261905,12,1248.040856
1.404762,18,1248.087173
1.166667,8,1248.107547
-9.833333,8,1248.129871
-9.738095,12,1248.163721
1.166667,8,1248.187657
1.166667,8,1248.211481
-9.833333,8,1248.234149
-0.928571,4,1248.247226
-9.619048,17,1248.291022
-9.738095,12,1248.321311
-0.857143,7,1248.34145
1.214286,10,1248.37127
-0.785714,10,1248.404026
1.071429,4,1248.418514
-9.690476,14,1248.462253
1.285714,13,1248.504278
1.285714,13,1248.547736
1.214286,10,1248.582643
1.357143,16,1248.633061
-0.785714,10,1248.817411
-0.809524,9,1248.845909
1.261905,12,1248.882811
1.142857,7,1248.907745
-9.690476,14,1248.950159
1.095238,5,1248.968199
-0.714286,13,1249.011639
-0.809524,9,1249.037574
1.261905,12,1249.071259
1.333333,15,1249.111693
-9.761905,11,1249.1415
1.119048,6,1249.159565
1.166667,8,1249.185581
1.166667,8,1249.211435
-9.595238,18,1249.261861
1.142857,7,1249.283765
-9.761905,11,1249.313912
1.142857,7,1249.335901
1.119048,6,1249.353853
1.380952,17,1249.401085
-0.642857,16,1249.449771
1.095238,5,1249.467723
-0.857143,7,1249.490617
1.238095,11,1249.523898
-0.904762,5,1249.539856
-0.738095,12,1249.735078
-0.761905,11,1249.772746
-9.738095,12,1249.809648
-0.809524,9,1249.840747
-9.666667,15,1249.885437
1.166667,8,1249.912617
-9.666667,15,1249.953507
1.166667,8,1249.977784
-0.904762,5,1249.993743
-0.619048,17,1250.043221
-9.761905,11,1250.073064
-9.785714,10,1250.101197
1.190476,9,1250.126864
-0.761905,11,1250.157677
-9.714286,13,1250.195973
-9.642857,16,1250.239759
-9.666667,15,1250.279805
-0.571429,19,1250.333755
1.119048,6,1250.35111
-0.738095,12,1250.385677
-0.833333,8,1250.40947
1.166667,8,1250.429814
1.190476,9,1250.454641
1.190476,9,1250.60868
-0.809524,9,1250.636753
-0.857143,7,1250.658693
-0.785714,10,1250.689992
1.190476,9,1250.714927
1.166667,8,1250.738197
1.095238,5,1250.753158
1.095238,5,1250.769795
-9.642857,16,1250.815218
-9.738095,12,1250.848652
1.166667,8,1250.871591
-0.714286,13,1250.906825
1.142857,7,1250.927234
1.309524,14,1250.966156
-0.904762,5,1250.982343
1.309524,14,1251.02161
1.214286,10,1251.050533
1.095238,5,1251.066513
-0.904762,5,1251.082629
-9.714286,13,1251.115533
-0.833333,8,1251.138471
-9.666667,15,1251.178746
1.095238,5,1251.193707
-0.785714,10,1251.221685
-0.761905,11,1251.253111
-9.761905,11,1251.285866
-9.785714,10,1251.310805
-0.785714,10,1251.34172
-0.880952,6,1251.491717
-9.690476,14,1251.527864
1.190476,9,1251.554791
-0.857143,7,1251.57568
-0.761905,11,1251.607479
-0.761905,11,1251.639696
1.285714,13,1251.687859
-0.833333,8,1251.717889
1.309524,14,1251.76778
1.119048,6,1251.788219
1.190476,9,1251.815604
1.119048,6,1251.838504
-0.761905,11,1251.871505
1.309524,14,1251.912079
-9.666667,15,1251.953324
1.261905,12,1251.987442
-0.809524,9,1252.015129
-0.880952,6,1252.034599
1.309524,14,1252.075765
1.190476,9,1252.101473
1.261905,12,1252.136381
-0.642857,16,1252.179853
-0.880952,6,1252.197805
-9.642857,16,1252.237695
-9.714286,13,1252.400774
-9.666667,15,1252.443626
-0.904762,5,1252.459583
-0.714286,13,1252.497051
-0.761905,11,1252.527737
-9.714286,13,1252.561636
1.119048,6,1252.577593
-9.690476,14,1252.613497
1.142857,7,1252.633208
-0.690476,14,1252.677667
-0.619048,17,1252.741835
1.238095,11,1252.780965
-0.833333,8,1252.809953
-0.904762,5,1252.830921
1.238095,11,1252.867823
-9.690476,14,1252.907717
-9.738095,12,1252.94362
1.285714,13,1252.9811
-0.809524,9,1253.006315
-0.761905,11,1253.037645
1.119048,6,1253.055366
-0.857143,7,1253.075651
-0.833333,8,1253.099111
1.285714,13,1253.144724
-0.857143,7,1253.339738
-0.904762,5,1253.357938
1.119048,6,1253.377071
-0.690476,14,1253.419501
-9.714286,13,1253.456291
-0.880952,6,1253.477236
1.285714,13,1253.515224
1.261905,12,1253.552977
-0.809524,9,1253.585933
1.214286,10,1253.623441
-9.666667,15,1253.671239
-0.785714,10,1253.703159
-0.761905,11,1253.737044
1.214286,10,1253.766592
-9.642857,16,1253.812377
1.380952,17,1253.858254
-0.857143,7,1253.880195
1.119048,6,1253.89715
-0.642857,16,1253.940367
1.285714,13,1253.975267
-0.761905,11,1254.008179
1.333333,15,1254.057016
-0.785714,10,1254.092791
1.214286,10,1254.253202
-9.738095,12,1254.285117
1.309524,14,1254.322607
-9.785714,10,1254.349297
-0.880952,6,1254.368246
-0.761905,11,1254.399164
-9.666667,15,1254.438979
-0.738095,12,1254.475776
-0.761905,11,1254.507691
1.285714,13,1254.543595
1.333333,15,1254.585185
-0.690476,14,1254.624023
-0.809524,9,1254.649871
1.238095,11,1254.682193
-0.714286,13,1254.718147
1.119048,6,1254.737097
-0.738095,12,1254.773997
-0.714286,13,1254.810975
1.190476,9,1254.837858
-0.833333,8,1254.860756
1.214286,10,1254.88871
1.119048,6,1254.906634
1.214286,10,1254.935442
1.261905,12,1254.970886
1.238095,11,1255.13081
1.095238,5,1255.145758
-0.809524,9,1255.175268
-9.690476,14,1255.214164
-0.785714,10,1255.245083
1.261905,12,1255.279309
1.119048,6,1255.296705
1.309524,14,1255.334833
-9.642857,16,1255.376341
-0.666667,15,1255.418227
1.214286,10,1255.448102
1.190476,9,1255.474033
-0.785714,10,1255.502956
-0.809524,9,1255.528886
1.071429,4,1255.542849
-9.690476,14,1255.580226
1.095238,5,1255.596184
-0.857143,7,1255.616131
-0.785714,10,1255.646051
-9.666667,15,1255.686247
-9.738095,12,1255.720193
1.261905,12,1255.758094
-9.738095,12,1255.799954
1.119048,6,1255.819468
-0.714286,13,1255.993791
1.142857,7,1256.015227
1.214286,10,1256.043153
1.119048,6,1256.061105
-0.809524,9,1256.087038
-9.714286,13,1256.122086
-9.809524,9,1256.14702
-0.761905,11,1256.180131
-0.928571,4,1256.193096
-0.761905,11,1256.226067
-9.785714,10,1256.252995
-0.619048,17,1256.301656
-0.761905,11,1256.331967
1.285714,13,1256.367927
-0.785714,10,1256.396439
-9.738095,12,1256.429254
1.261905,12,1256.46721
1.190476,9,1256.496982
-9.809524,9,1256.5259
-0.714286,13,1256.567181
1.238095,11,1256.597034
-0.714286,13,1256.633033
1.285714,13,1256.669933
-0.690476,14,1256.710828
-9.785714,10,1256.863995
-9.809524,9,1256.889051
-0.738095,12,1256.924909
1.095238,5,1256.940867
1.357143,16,1256.986987
-0.690476,14,1257.027877
1.190476,9,1257.053808
1.119048,6,1257.072475
-0.738095,12,1257.107383
1.166667,8,1257.130371
-9.785714,10,1257.155977
1.190476,9,1257.179913
1.095238,5,1257.195875
-0.714286,13,1257.234029
-0.666667,15,1257.279151
-9.595238,18,1257.326026
1.166667,8,1257.348965
-0.904762,5,1257.36592
1.166667,8,1257.387588
1.071429,4,1257.400475
-0.690476,14,1257.437859
-0.785714,10,1257.467377
-9.809524,9,1257.490962
-0.809524,9,1257.517951
1.214286,10,1257.547209
1.357143,16,1257.716297
1.095238,5,1257.732184
1.119048,6,1257.751133
-9.642857,16,1257.794116
1.214286,10,1257.822023
1.238095,11,1257.854982
1.166667,8,1257.877892
-0.690476,14,1257.915822
1.238095,11,1257.947199
1.238095,11,1257.981125
-0.761905,11,1258.013145
1.190476,9,1258.039025
-0.761905,11,1258.069348
1.285714,13,1258.105256
-0.928571,4,1258.119316
1.285714,13,1258.158029
1.261905,12,1258.192524
-9.738095,12,1258.225855
1.380952,17,1258.271258
-0.880952,6,1258.288558
1.190476,9,1258.313491
-0.738095,12,1258.346701
-0.904762,5,1258.362503
1.190476,9,1258.388103
1.166667,8,1258.411008
-0.833333,8,1258.433946
-0.880952,6,1258.579403
-9.809524,9,1258.604588
1.238095,11,1258.634928
-9.714286,13,1258.669501
1.166667,8,1258.691442
1.095238,5,1258.707023
1.166667,8,1258.729037
-0.857143,7,1258.750975
-9.785714,10,1258.777956
1.071429,4,1258.789924
-0.761905,11,1258.820841
1.166667,8,1258.843682
1.214286,10,1258.871245
-0.761905,11,1258.900542
1.214286,10,1258.929155
1.119048,6,1258.946106
1.214286,10,1258.974223
1.166667,8,1258.996657
1.142857,7,1259.016533
-0.738095,12,1259.049919
1.190476,9,1259.074852
-9.785714,10,1259.101404
1.119048,6,1259.118218
-0.833333,8,1259.142216
1.190476,9,1259.16624
1.309524,14,1259.204065
-0.738095,12,1259.237833
1.095238,5,1259.251796
-0.857143,7,1259.2732
1.190476,9,1259.423132
-9.809524,9,1259.450061
1.285714,13,1259.489959
1.166667,8,1259.512852
-0.857143,7,1259.534708
-0.857143,7,1259.555656
1.190476,9,1259.584579
1.238095,11,1259.619457
-9.809524,9,1259.644552
1.142857,7,1259.66618
-0.833333,8,1259.693108
1.261905,12,1259.727924
-0.785714,10,1259.756842
-0.809524,9,1259.782582
1.214286,10,1259.810199
-0.857143,7,1259.832019
1.333333,15,1259.870915
1.214286,10,1259.899144
1.095238,5,1259.914104
1.142857,7,1259.933991
-0.785714,10,1259.963911
-9.738095,12,1259.995844
-9.642857,16,1260.036438
1.166667,8,1260.059557
1.166667,8,1260.082132
1.285714,13,1260.117039
1.095238,5,1260.133062
-9.642857,16,1260.298977
-9.666667,15,1260.339089
1.166667,8,1260.361017
-0.809524,9,1260.388073
-0.928571,4,1260.401931
-0.809524,9,1260.42718
-9.738095,12,1260.458997
1.238095,11,1260.488969
1.190476,9,1260.512989
1.166667,8,1260.536009
-0.833333,8,1260.559948
-9.714286,13,1260.59286
1.214286,10,1260.62016
1.166667,8,1260.642102
1.166667,8,1260.663046
1.119048,6,1260.68
1.261905,12,1260.710908
1.238095,11,1260.738833
1.214286,10,1260.765517
1.142857,7,1260.783468
-9.785714,10,1260.809594
1.142857,7,1260.82811
-0.761905,11,1260.857987
-9.666667,15,1260.899853
1.142857,7,1260.918806
-9.666667,15,1260.956892
-9.619048,17,1261.119992
1.261905,12,1261.151986
-9.642857,16,1261.191894
1.166667,8,1261.213196
-0.880952,6,1261.230835
1.119048,6,1261.246793
1.261905,12,1261.278464
1.285714,13,1261.3133
1.119048,6,1261.33018
1.238095,11,1261.360222
-0.714286,13,1261.39519
1.166667,8,1261.417024
1.095238,5,1261.432981
1.214286,10,1261.458912
1.238095,11,1261.487919
1.214286,10,1261.513849
-9.714286,13,1261.545972
1.238095,11,1261.575891
-0.880952,6,1261.593843
-0.714286,13,1261.629992
1.119048,6,1261.646946
1.071429,4,1261.658668
1.238095,11,1261.686891
1.190476,9,1261.710827
-0.809524,9,1261.736208
1.238095,11,1261.76532
-9.809524,9,1261.911938
1.214286,10,1261.938517
-0.833333,8,1261.963945
-9.785714,10,1261.989089
1.238095,11,1262.018706
1.095238,5,1262.034747
-0.714286,13,1262.069216
-0.880952,6,1262.087168
-0.738095,12,1262.12008
-9.714286,13,1262.154987
-0.761905,11,1262.184602
1.166667,8,1262.207174
-0.738095,12,1262.241081
-0.833333,8,1262.263022
1.190476,9,1262.287833
1.214286,10,1262.316447
-0.785714,10,1262.344816
-0.880952,6,1262.363768
1.095238,5,1262.3777
1.142857,7,1262.396646
1.285714,13,1262.431081
-0.761905,11,1262.461689
1.190476,9,1262.485628
-9.761905,11,1262.513558
1.190476,9,1262.538496
-0.761905,11,1262.569831
1.190476,9,1262.595352
1.261905,12,1262.74974
-0.833333,8,1262.773746
1.119048,6,1262.790916
1.285714,13,1262.829257
1.214286,10,1262.855186
1.309524,14,1262.89109
1.261905,12,1262.923006
1.095238,5,1262.937965
1.190476,9,1262.962898
-0.809524,9,1262.987834
1.095238,5,1263.002794
