#{"t_start": 1632727181.1967397, "env_id": null}
r,l,t 
1.071429,4,1588.601372
1.071429,4,1588.629252
1.071429,4,1588.646389
1.071429,4,1588.663929
1.071429,4,1588.679886
1.071429,4,1588.695831
1.071429,4,1588.733705
1.071429,4,1588.752111
1.071429,4,1588.769669
1.071429,4,1588.789305
1.095238,5,1588.812436
1.119048,6,1588.859788
1.238095,11,1588.911081
-0.785714,10,1588.989846
1.095238,5,1589.008795
1.166667,8,1589.03983
1.190476,9,1589.097219
1.095238,5,1589.116283
1.071429,4,1589.133487
1.071429,4,1589.182184
1.071429,4,1589.199221
1.071429,4,1589.21628
1.238095,11,1589.256615
1.142857,7,1589.304766
1.119048,6,1589.326701
1.238095,11,1589.427147
1.071429,4,1589.447096
1.071429,4,1589.463444
1.071429,4,1589.479023
1.071429,4,1589.493986
1.071429,4,1589.530886
1.095238,5,1589.54884
1.071429,4,1589.563802
1.190476,9,1589.62743
1.142857,7,1589.651026
1.071429,4,1589.666213
1.095238,5,1589.687157
1.071429,4,1589.756222
1.238095,11,1589.792169
1.071429,4,1589.806114
1.095238,5,1589.850913
1.142857,7,1589.875846
1.071429,4,1589.892233
1.071429,4,1589.907192
1.309524,14,1590.021931
1.166667,8,1590.055842
1.071429,4,1590.113678
1.071429,4,1590.131011
1.071429,4,1590.146824
1.071429,4,1590.162786
1.071429,4,1590.178418
1.166667,8,1590.224336
1.071429,4,1590.241138
1.142857,7,1590.267068
1.095238,5,1590.3002
1.071429,4,1590.317154
1.071429,4,1590.332946
1.095238,5,1590.352825
1.166667,8,1590.412114
1.095238,5,1590.429056
1.119048,6,1590.450998
1.071429,4,1590.465725
1.071429,4,1590.51105
1.071429,4,1590.526985
1.190476,9,1590.56102
1.166667,8,1590.639838
1.166667,8,1590.670886
1.071429,4,1590.687918
1.071429,4,1590.705038
1.071429,4,1590.752643
1.119048,6,1590.777896
1.238095,11,1590.839064
1.071429,4,1590.855681
1.071429,4,1590.871566
1.071429,4,1590.886842
-0.785714,10,1590.961842
1.071429,4,1590.9788
1.071429,4,1590.994948
1.238095,11,1591.061344
1.071429,4,1591.076299
1.071429,4,1591.092045
1.071429,4,1591.108034
1.095238,5,1591.125954
1.142857,7,1591.193104
1.071429,4,1591.207587
1.071429,4,1591.224064
1.166667,8,1591.270619
1.071429,4,1591.286576
-0.880952,6,1591.309112
1.071429,4,1591.324071
1.071429,4,1591.337738
1.071429,4,1591.367741
1.095238,5,1591.385618
1.071429,4,1591.401157
1.095238,5,1591.420106
1.071429,4,1591.446074
1.071429,4,1591.460005
1.166667,8,1591.48793
1.071429,4,1591.502418
1.166667,8,1591.579001
1.071429,4,1591.592926
1.166667,8,1591.618853
1.071429,4,1591.660891
1.142857,7,1591.687714
1.071429,4,1591.703292
1.071429,4,1591.726246
1.071429,4,1591.792454
1.071429,4,1591.806888
1.071429,4,1591.821735
1.071429,4,1591.837322
1.142857,7,1591.860922
1.095238,5,1591.899423
1.095238,5,1591.91657
1.071429,4,1591.930973
1.071429,4,1591.946655
1.071429,4,1591.992944
-0.880952,6,1592.014886
1.071429,4,1592.029049
1.071429,4,1592.043253
1.095238,5,1592.077885
1.071429,4,1592.093842
-0.880952,6,1592.115167
1.095238,5,1592.132221
1.095238,5,1592.190098
1.071429,4,1592.204735
1.071429,4,1592.219073
1.071429,4,1592.23503
1.214286,10,1592.305217
1.071429,4,1592.31918
1.214286,10,1592.354087
1.071429,4,1592.389022
1.261905,12,1592.428909
1.261905,12,1592.51
1.071429,4,1592.52496
1.142857,7,1592.548841
1.190476,9,1592.604079
1.071429,4,1592.61762
1.071429,4,1592.632598
1.071429,4,1592.646549
1.071429,4,1592.692985
1.261905,12,1592.729889
1.214286,10,1592.805901
1.190476,9,1592.845627
1.071429,4,1592.860257
1.071429,4,1592.875479
1.214286,10,1592.951145
1.071429,4,1592.966138
1.119048,6,1592.988171
1.285714,13,1593.056381
1.142857,7,1593.080982
1.190476,9,1593.129787
1.071429,4,1593.144331
1.214286,10,1593.208571
1.119048,6,1593.227631
1.071429,4,1593.242492
1.238095,11,1593.301965
1.142857,7,1593.324858
1.166667,8,1593.352443
1.071429,4,1593.398158
1.095238,5,1593.415112
1.071429,4,1593.430073
1.214286,10,1593.496783
1.071429,4,1593.511361
1.071429,4,1593.525744
1.071429,4,1593.53931
1.142857,7,1593.597707
1.142857,7,1593.620607
-0.904762,5,1593.639015
1.071429,4,1593.654168
1.142857,7,1593.69611
1.071429,4,1593.710072
1.071429,4,1593.725379
1.071429,4,1593.74012
1.071429,4,1593.754058
1.071429,4,1593.784445
1.071429,4,1593.799418
1.142857,7,1593.822449
1.238095,11,1593.897273
1.238095,11,1593.930874
1.142857,7,1593.977642
1.071429,4,1593.9936
1.071429,4,1594.008548
1.095238,5,1594.027946
1.071429,4,1594.089041
1.071429,4,1594.104999
1.071429,4,1594.119959
1.095238,5,1594.13958
1.071429,4,1594.153562
1.095238,5,1594.220231
1.095238,5,1594.238464
1.071429,4,1594.253424
1.095238,5,1594.272177
1.071429,4,1594.316302
1.071429,4,1594.330265
1.095238,5,1594.350211
1.071429,4,1594.364866
1.071429,4,1594.379826
1.071429,4,1594.409733
1.190476,9,1594.437159
1.142857,7,1594.459093
1.071429,4,1594.49831
1.071429,4,1594.511276
-0.880952,6,1594.532222
1.214286,10,1594.589966
1.071429,4,1594.603929
1.071429,4,1594.618642
1.166667,8,1594.644754
1.095238,5,1594.686908
1.261905,12,1594.727802
1.309524,14,1594.807336
1.119048,6,1594.827867
1.071429,4,1594.842924
1.214286,10,1594.902328
1.238095,11,1594.940395
1.214286,10,1594.991061
1.071429,4,1595.006161
1.071429,4,1595.021121
1.190476,9,1595.066256
1.071429,4,1595.08086
1.071429,4,1595.095676
1.119048,6,1595.138432
1.142857,7,1595.163383
1.095238,5,1595.183676
1.142857,7,1595.20626
1.285714,13,1595.291043
1.119048,6,1595.313061
1.142857,7,1595.361773
1.095238,5,1595.378732
1.142857,7,1595.402677
1.142857,7,1595.441642
1.190476,9,1595.470342
1.071429,4,1595.485373
1.166667,8,1595.545437
1.071429,4,1595.559419
1.238095,11,1595.631271
1.071429,4,1595.645211
1.190476,9,1595.674712
1.119048,6,1595.696589
-0.833333,8,1595.76086
1.142857,7,1595.784288
1.095238,5,1595.804235
-0.857143,7,1595.875241
1.071429,4,1595.889204
1.071429,4,1595.905161
-0.833333,8,1595.942135
1.071429,4,1595.956003
1.214286,10,1595.987034
1.142857,7,1596.03645
1.095238,5,1596.051961
1.071429,4,1596.066211
1.095238,5,1596.084163
-0.809524,9,1596.139072
1.071429,4,1596.153067
1.071429,4,1596.167025
1.071429,4,1596.180988
1.095238,5,1596.225051
1.071429,4,1596.239014
1.261905,12,1596.278024
1.071429,4,1596.336959
1.071429,4,1596.353574
1.119048,6,1596.375072
1.238095,11,1596.448431
1.119048,6,1596.468892
1.095238,5,1596.485719
1.261905,12,1596.538993
1.095238,5,1596.557106
1.071429,4,1596.571729
1.190476,9,1596.619961
1.142857,7,1596.643897
1.095238,5,1596.662358
1.166667,8,1596.709222
1.071429,4,1596.723835
1.095238,5,1596.742073
1.095238,5,1596.75803
1.095238,5,1596.803878
1.071429,4,1596.817858
1.285714,13,1596.879364
1.095238,5,1596.897316
-0.738095,12,1596.93591
1.095238,5,1596.99343
1.071429,4,1597.007392
1.166667,8,1597.032853
1.214286,10,1597.08831
-0.761905,11,1597.124053
1.071429,4,1597.151984
-0.738095,12,1597.189898
1.071429,4,1597.20388
1.095238,5,1597.241904
1.166667,8,1597.266675
1.285714,13,1597.349072
1.309524,14,1597.393278
-0.857143,7,1597.461248
1.095238,5,1597.479715
1.166667,8,1597.507258
1.071429,4,1597.542427
1.166667,8,1597.567973
1.214286,10,1597.600886
1.095238,5,1597.638983
1.238095,11,1597.673429
1.142857,7,1597.741929
1.238095,11,1597.775839
1.071429,4,1597.790799
1.071429,4,1597.844806
1.166667,8,1597.870423
1.071429,4,1597.88566
1.166667,8,1597.944786
1.071429,4,1597.959746
1.071429,4,1597.973427
1.071429,4,1597.987063
-0.809524,9,1598.033088
1.238095,11,1598.067136
1.071429,4,1598.081098
1.071429,4,1598.115052
1.119048,6,1598.134989
1.214286,10,1598.165906
1.071429,4,1598.204425
1.261905,12,1598.243609
1.166667,8,1598.286197
1.095238,5,1598.303152
1.119048,6,1598.323159
1.214286,10,1598.364106
1.238095,11,1598.399951
1.190476,9,1598.466364
1.095238,5,1598.483375
1.119048,6,1598.503321
1.285714,13,1598.580696
1.071429,4,1598.596406
1.071429,4,1598.611159
1.071429,4,1598.627116
1.071429,4,1598.678872
-0.904762,5,1598.697822
1.071429,4,1598.712762
-0.761905,11,1598.7647
1.238095,11,1598.798193
1.071429,4,1598.812134
1.095238,5,1598.848708
1.095238,5,1598.865585
1.071429,4,1598.879148
1.071429,4,1598.89343
1.071429,4,1598.908108
1.071429,4,1598.958342
1.071429,4,1598.973301
1.166667,8,1599.002733
1.166667,8,1599.044903
1.071429,4,1599.058252
1.071429,4,1599.073212
1.071429,4,1599.088172
1.071429,4,1599.10322
1.095238,5,1599.139997
1.071429,4,1599.153959
1.119048,6,1599.173906
1.142857,7,1599.217655
1.142857,7,1599.239599
-0.809524,9,1599.270054
1.071429,4,1599.315046
1.071429,4,1599.328011
-0.809524,9,1599.358747
1.071429,4,1599.372108
1.071429,4,1599.407096
1.071429,4,1599.420061
1.095238,5,1599.438013
1.095238,5,1599.45514
1.166667,8,1599.525019
1.071429,4,1599.539426
1.309524,14,1599.596137
1.071429,4,1599.610099
1.071429,4,1599.624062
-0.714286,13,1599.699785
1.214286,10,1599.733894
1.071429,4,1599.748854
1.095238,5,1599.801961
1.190476,9,1599.831084
1.214286,10,1599.894913
1.214286,10,1599.925727
1.071429,4,1599.939689
1.190476,9,1599.986072
1.190476,9,1600.014536
1.214286,10,1600.080849
1.119048,6,1600.101559
1.071429,4,1600.115366
1.071429,4,1600.128332
1.095238,5,1600.175451
1.071429,4,1600.189413
1.071429,4,1600.203376
1.071429,4,1600.216945
1.071429,4,1600.230908
1.071429,4,1600.282376
1.095238,5,1600.298224
1.095238,5,1600.315202
1.095238,5,1600.333154
1.071429,4,1600.367171
1.071429,4,1600.380083
-0.809524,9,1600.411015
1.095238,5,1600.42995
1.238095,11,1600.482103
1.071429,4,1600.497152
1.071429,4,1600.512134
1.190476,9,1600.57118
1.071429,4,1600.586137
1.309524,14,1600.649512
1.142857,7,1600.67269
1.071429,4,1600.687539
1.285714,13,1600.777318
1.071429,4,1600.790988
1.214286,10,1600.847627
-0.880952,6,1600.870303
1.095238,5,1600.893043
1.095238,5,1600.923914
1.142857,7,1600.978012
1.071429,4,1600.992591
1.095238,5,1601.010336
1.071429,4,1601.025101
1.071429,4,1601.04925
1.095238,5,1601.065208
1.238095,11,1601.101111
-0.833333,8,1601.156069
1.119048,6,1601.176015
1.261905,12,1601.254163
1.095238,5,1601.271118
1.238095,11,1601.346035
1.166667,8,1601.371028
1.166667,8,1601.396958
1.071429,4,1601.424881
1.071429,4,1601.438891
1.071429,4,1601.452854
1.095238,5,1601.470805
1.190476,9,1601.520382
1.119048,6,1601.539855
1.071429,4,1601.554814
1.095238,5,1601.572025
1.071429,4,1601.616053
1.071429,4,1601.630649
1.238095,11,1601.666078
1.142857,7,1601.705016
1.190476,9,1601.735068
1.142857,7,1601.758006
1.071429,4,1601.776956
1.071429,4,1601.789739
1.071429,4,1601.803702
1.071429,4,1601.818253
1.238095,11,1601.870136
1.071429,4,1601.884099
1.214286,10,1601.961136
1.071429,4,1601.975335
1.238095,11,1602.013482
1.095238,5,1602.056395
1.071429,4,1602.071207
1.214286,10,1602.105703
1.071429,4,1602.119357
1.214286,10,1602.180789
1.095238,5,1602.197423
-0.761905,11,1602.257278
1.071429,4,1602.271617
1.142857,7,1602.295384
1.214286,10,1602.352969
1.119048,6,1602.374557
1.095238,5,1602.391511
1.166667,8,1602.427361
1.095238,5,1602.443734
1.095238,5,1602.461418
1.142857,7,1602.520906
1.071429,4,1602.534869
1.071429,4,1602.548832
1.071429,4,1602.563315
1.190476,9,1602.63226
-0.738095,12,1602.670159
1.142857,7,1602.725289
1.071429,4,1602.739435
1.095238,5,1602.75639
-0.761905,11,1602.808113
1.095238,5,1602.824605
1.261905,12,1602.861967
1.071429,4,1602.896012
1.071429,4,1602.910972
1.095238,5,1602.927927
1.071429,4,1602.942418
1.261905,12,1603.000049
1.095238,5,1603.017004
1.095238,5,1603.033958
1.071429,4,1603.063019
1.071429,4,1603.077506
1.119048,6,1603.0975
1.071429,4,1603.112759
1.071429,4,1603.127287
1.142857,7,1603.184486
-0.928571,4,1603.203009
-0.833333,8,1603.22994
1.166667,8,1603.303486
1.190476,9,1603.3339
1.095238,5,1603.393417
1.285714,13,1603.433831
1.071429,4,1603.448791
1.285714,13,1603.51781
1.214286,10,1603.583557
1.071429,4,1603.597251
1.190476,9,1603.626173
1.071429,4,1603.641181
1.071429,4,1603.700625
1.071429,4,1603.715828
1.214286,10,1603.747364
1.095238,5,1603.789842
1.238095,11,1603.823887
1.071429,4,1603.83785
1.071429,4,1603.85223
1.119048,6,1603.899101
-0.833333,8,1603.926121
1.214286,10,1603.97383
-0.904762,5,1603.992256
1.238095,11,1604.028407
1.119048,6,1604.057974
1.190476,9,1604.086934
1.214286,10,1604.13784
1.071429,4,1604.152011
1.119048,6,1604.172897
1.238095,11,1604.237451
1.095238,5,1604.254898
1.190476,9,1604.287698
-0.928571,4,1604.328023
1.095238,5,1604.346973
1.261905,12,1604.420002
1.166667,8,1604.445933
1.071429,4,1604.460987
1.285714,13,1604.54006
1.095238,5,1604.557015
1.119048,6,1604.576962
1.238095,11,1604.655208
1.166667,8,1604.683202
1.119048,6,1604.735062
-0.833333,8,1604.761993
1.071429,4,1604.776662
1.071429,4,1604.790625
1.119048,6,1604.831242
1.071429,4,1604.844493
1.190476,9,1604.874924
1.142857,7,1604.91875
1.095238,5,1604.938261
1.071429,4,1604.952224
1.095238,5,1604.972264
-9.785714,10,1605.023846
1.095238,5,1605.042153
1.071429,4,1605.056114
1.142857,7,1605.113172
1.142857,7,1605.136083
1.142857,7,1605.160019
1.071429,4,1605.214069
1.095238,5,1605.23263
1.071429,4,1605.247788
1.071429,4,1605.262861
1.142857,7,1605.296767
1.190476,9,1605.326417
1.190476,9,1605.356843
1.071429,4,1605.391839
1.071429,4,1605.40747
1.071429,4,1605.422824
1.071429,4,1605.439956
1.142857,7,1605.497009
1.095238,5,1605.516704
1.095238,5,1605.534969
1.142857,7,1605.558908
1.238095,11,1605.640126
1.095238,5,1605.657139
1.071429,4,1605.672148
1.071429,4,1605.707137
1.095238,5,1605.725089
1.071429,4,1605.740049
1.071429,4,1605.755009
1.071429,4,1605.823096
1.095238,5,1605.840051
1.095238,5,1605.858051
1.071429,4,1605.872037
1.142857,7,1605.917412
-0.809524,9,1605.948877
1.214286,10,1606.013091
1.095238,5,1606.030045
1.071429,4,1606.045032
1.071429,4,1606.059992
1.071429,4,1606.074952
1.071429,4,1606.102953
1.071429,4,1606.116916
1.214286,10,1606.149783
1.166667,8,1606.207415
1.190476,9,1606.238805
1.071429,4,1606.25265
1.142857,7,1606.290496
1.071429,4,1606.305529
1.142857,7,1606.328505
1.071429,4,1606.342528
1.095238,5,1606.380171
1.166667,8,1606.406101
1.166667,8,1606.433062
1.095238,5,1606.470727
1.071429,4,1606.483446
-0.880952,6,1606.50556
1.071429,4,1606.519523
1.190476,9,1606.571136
1.071429,4,1606.585837
1.095238,5,1606.604786
1.071429,4,1606.648674
1.071429,4,1606.663401
1.071429,4,1606.678361
1.071429,4,1606.693322
1.095238,5,1606.709279
1.261905,12,1606.773252
1.214286,10,1606.805143
1.071429,4,1606.839052
1.095238,5,1606.856007
1.071429,4,1606.870487
1.071429,4,1606.884011
1.119048,6,1606.923915
1.071429,4,1606.937675
1.095238,5,1606.954815
1.071429,4,1606.968737
1.071429,4,1606.983317
1.190476,9,1607.026806
1.119048,6,1607.047369
1.095238,5,1607.064814
1.095238,5,1607.111517
1.095238,5,1607.128467
1.190476,9,1607.157172
1.214286,10,1607.205044
1.071429,4,1607.220004
-0.785714,10,1607.293876
1.071429,4,1607.307838
1.214286,10,1607.339358
1.095238,5,1607.377464
1.214286,10,1607.409791
1.238095,11,1607.471254
1.190476,9,1607.500177
1.166667,8,1607.526107
1.071429,4,1607.580426
-0.904762,5,1607.600072
1.071429,4,1607.615032
1.095238,5,1607.632558
1.119048,6,1607.675377
1.071429,4,1607.690337
1.095238,5,1607.708803
1.071429,4,1607.723764
1.095238,5,1607.787122
1.071429,4,1607.802871
1.071429,4,1607.816808
1.071429,4,1607.831348
1.071429,4,1607.845307
1.285714,13,1607.920107
1.190476,9,1607.950027
1.071429,4,1607.987957
1.071429,4,1608.001919
1.142857,7,1608.025402
1.095238,5,1608.042563
1.095238,5,1608.089961
1.214286,10,1608.122601
1.119048,6,1608.16419
1.166667,8,1608.190122
1.071429,4,1608.204084
1.309524,14,1608.269016
1.071429,4,1608.283032
1.214286,10,1608.338813
1.238095,11,1608.373796
1.071429,4,1608.387291
1.190476,9,1608.435548
1.095238,5,1608.452417
1.214286,10,1608.485344
1.214286,10,1608.550219
1.142857,7,1608.573194
1.071429,4,1608.613193
1.095238,5,1608.62915
1.071429,4,1608.643192
-0.809524,9,1608.67416
1.095238,5,1608.710173
1.166667,8,1608.738099
1.071429,4,1608.753064
1.095238,5,1608.796296
1.095238,5,1608.812987
1.119048,6,1608.834582
1.238095,11,1608.903162
1.190476,9,1608.941098
1.071429,4,1608.956137
1.071429,4,1608.972178
1.238095,11,1609.019046
1.166667,8,1609.044976
1.095238,5,1609.090909
-0.738095,12,1609.129928
1.142857,7,1609.170341
1.166667,8,1609.196572
1.071429,4,1609.211623
1.071429,4,1609.22624
1.166667,8,1609.268078
-0.761905,11,1609.304893
1.071429,4,1609.340866
1.214286,10,1609.373596
1.142857,7,1609.397
1.071429,4,1609.447216
1.190476,9,1609.477564
1.190476,9,1609.530073
1.071429,4,1609.545034
1.071429,4,1609.559994
1.119048,6,1609.580958
1.190476,9,1609.631489
1.071429,4,1609.646431
-0.857143,7,1609.670899
1.071429,4,1609.684861
1.071429,4,1609.720583
1.119048,6,1609.740037
1.071429,4,1609.755995
-0.880952,6,1609.777936
1.095238,5,1609.8343
1.071429,4,1609.849261
1.071429,4,1609.863812
1.071429,4,1609.878821
1.190476,9,1609.939506
1.071429,4,1609.954466
1.071429,4,1609.969393
1.071429,4,1609.983358
1.071429,4,1610.020205
1.238095,11,1610.062839
1.071429,4,1610.077425
1.119048,6,1610.142639
1.238095,11,1610.17899
1.095238,5,1610.198816
1.190476,9,1610.257994
1.095238,5,1610.276195
1.071429,4,1610.291155
1.285714,13,1610.352543
1.071429,4,1610.366502
1.071429,4,1610.381195
1.261905,12,1610.44518
-0.809524,9,1610.475605
